latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.627415,-122.32291,59.0,-25200,America/Los_Angeles,PDT

time,wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°)
2012-02-21,15.6,33.6,203
2012-02-22,15.0,33.3,225
2012-02-23,8.1,17.7,184
2012-02-24,12.4,29.3,186
2012-02-25,15.4,32.4,213
2012-02-26,11.9,25.7,239
2012-02-27,6.4,14.5,20
2012-02-28,10.8,25.9,129
2012-02-29,17.3,37.1,183
2012-03-01,9.7,20.4,196
2012-03-02,11.5,25.5,191
2012-03-03,14.9,31.5,206
2012-03-04,11.3,27.1,204
2012-03-05,16.4,34.9,203
2012-03-06,7.4,18.1,306
2012-03-07,5.0,9.4,73
2012-03-08,6.4,13.6,78
2012-03-09,8.7,19.0,186
2012-03-10,9.8,21.7,187
2012-03-11,13.3,29.5,192
2012-03-12,16.2,32.4,173
2012-03-13,14.1,32.2,194
2012-03-14,11.4,29.8,148
2012-03-15,15.4,45.9,176
2012-03-16,13.5,29.1,194
2012-03-17,8.2,18.8,244
2012-03-18,6.9,15.0,188
2012-03-19,8.7,21.7,172
2012-03-20,18.0,40.0,206
2012-03-21,10.9,22.8,184
2012-03-22,8.8,19.9,202
2012-03-23,6.3,14.5,43
2012-03-24,7.8,16.3,23
2012-03-25,7.2,17.2,33
2012-03-26,11.3,23.0,190
2012-03-27,6.1,21.0,107
2012-03-28,16.3,43.2,180
2012-03-29,14.6,46.3,173
2012-03-30,16.3,35.8,200
2012-03-31,8.5,19.7,27
2012-04-01,16.6,36.0,203
2012-04-02,8.8,18.6,164
2012-04-03,12.2,26.8,188
2012-04-04,4.7,12.8,223
2012-04-05,4.3,11.4,225
2012-04-06,6.0,15.7,194
2012-04-07,6.2,17.2,42
2012-04-08,6.2,17.2,46
2012-04-09,5.3,13.0,47
2012-04-10,6.3,13.9,193
2012-04-11,6.7,15.0,183
2012-04-12,14.0,29.8,167
2012-04-13,8.8,21.7,11
2012-04-14,6.3,15.0,187
2012-04-15,7.4,15.2,189
2012-04-16,13.5,31.5,194
2012-04-17,8.5,19.0,174
2012-04-18,10.7,25.5,190
2012-04-19,10.3,23.5,163
2012-04-20,11.0,23.5,212
2012-04-21,5.0,11.9,10
2012-04-22,5.6,14.3,6
2012-04-23,7.9,17.7,0
2012-04-24,8.6,19.0,191
2012-04-25,7.2,21.0,202
2012-04-26,11.3,25.9,209
2012-04-27,11.4,25.5,205
2012-04-28,5.9,14.8,192
2012-04-29,4.7,11.9,232
2012-04-30,15.5,34.0,212
2012-05-01,12.7,26.4,206
2012-05-02,7.3,16.1,195
2012-05-03,9.5,19.0,331
2012-05-04,10.1,22.8,203
2012-05-05,6.3,15.2,206
2012-05-06,5.8,15.2,5
2012-05-07,4.8,13.0,17
2012-05-08,5.7,14.5,231
2012-05-09,6.1,17.4,7
2012-05-10,6.5,16.1,359
2012-05-11,8.3,19.2,8
2012-05-12,7.8,16.1,9
2012-05-13,9.2,20.8,12
2012-05-14,7.4,17.7,11
2012-05-15,4.7,12.3,282
2012-05-16,7.0,16.6,241
2012-05-17,6.1,13.4,222
2012-05-18,8.5,20.4,207
2012-05-19,3.8,10.5,348
2012-05-20,4.4,15.0,164
2012-05-21,11.4,25.5,190
2012-05-22,13.3,29.1,192
2012-05-23,12.9,28.0,206
2012-05-24,8.0,17.7,228
2012-05-25,8.6,21.3,18
2012-05-26,11.2,22.4,204
2012-05-27,10.7,23.5,207
2012-05-28,8.4,19.9,213
2012-05-29,4.0,11.6,212
2012-05-30,4.3,11.2,202
2012-05-31,9.2,20.6,201
2012-06-01,10.1,21.9,202
2012-06-02,7.4,20.1,226
2012-06-03,6.2,15.9,208
2012-06-04,5.9,15.7,354
2012-06-05,9.9,20.4,213
2012-06-06,9.1,20.8,207
2012-06-07,11.4,26.8,161
2012-06-08,8.2,23.7,193
2012-06-09,10.9,23.7,205
2012-06-10,8.9,18.8,196
2012-06-11,3.7,10.3,360
2012-06-12,9.3,19.9,206
2012-06-13,11.9,27.5,205
2012-06-14,5.7,14.8,255
2012-06-15,4.0,10.7,19
2012-06-16,10.4,23.7,195
2012-06-17,14.6,32.0,217
2012-06-18,10.9,24.6,215
2012-06-19,8.1,16.8,197
2012-06-20,6.0,14.5,11
2012-06-21,4.0,10.7,328
2012-06-22,9.2,21.5,193
2012-06-23,11.1,26.2,192
2012-06-24,6.7,13.6,327
2012-06-25,5.2,14.8,355
2012-06-26,8.4,21.3,201
2012-06-27,4.5,11.4,78
2012-06-28,8.0,18.3,208
2012-06-29,5.2,13.6,193
2012-06-30,7.0,16.6,205
2012-07-01,6.5,15.7,211
2012-07-02,5.9,15.0,218
2012-07-03,14.4,31.1,210
2012-07-04,5.5,13.9,6
2012-07-05,4.6,11.6,10
2012-07-06,4.0,10.1,322
2012-07-07,6.5,16.3,0
2012-07-08,5.7,15.2,356
2012-07-09,4.2,11.0,241
2012-07-10,5.8,13.9,284
2012-07-11,5.1,15.4,3
2012-07-12,5.7,12.5,232
2012-07-13,6.8,15.7,214
2012-07-14,8.5,15.4,202
2012-07-15,14.0,30.6,208
2012-07-16,6.1,14.5,339
2012-07-17,9.4,19.2,206
2012-07-18,8.9,21.0,212
2012-07-19,6.7,17.0,336
2012-07-20,12.0,26.6,203
2012-07-21,5.2,12.1,198
2012-07-22,9.1,22.4,209
2012-07-23,11.4,23.3,200
2012-07-24,7.4,18.6,6
2012-07-25,4.4,12.3,6
2012-07-26,6.6,12.1,220
2012-07-27,8.5,20.4,208
2012-07-28,4.8,11.2,227
2012-07-29,4.0,10.5,228
2012-07-30,6.9,15.0,211
2012-07-31,3.8,10.7,343
2012-08-01,3.3,10.3,259
2012-08-02,3.8,11.6,261
2012-08-03,8.1,20.1,14
2012-08-04,7.9,18.3,15
2012-08-05,7.7,17.4,213
2012-08-06,8.5,18.1,212
2012-08-07,7.7,13.0,215
2012-08-08,8.1,18.6,214
2012-08-09,6.8,17.4,5
2012-08-10,5.9,14.5,13
2012-08-11,8.7,19.7,16
2012-08-12,8.1,19.2,16
2012-08-13,6.5,13.9,15
2012-08-14,7.0,19.9,355
2012-08-15,10.4,24.4,10
2012-08-16,4.9,13.6,26
2012-08-17,3.9,9.4,204
2012-08-18,8.1,15.4,216
2012-08-19,8.4,17.7,208
2012-08-20,3.9,9.6,221
2012-08-21,7.3,19.7,228
2012-08-22,3.8,14.5,278
2012-08-23,5.7,15.4,258
2012-08-24,8.3,19.9,347
2012-08-25,6.5,16.6,12
2012-08-26,8.7,20.4,203
2012-08-27,6.6,15.0,208
2012-08-28,7.3,19.7,217
2012-08-29,6.3,16.6,197
2012-08-30,4.6,14.1,275
2012-08-31,4.0,12.1,355
2012-09-01,4.4,13.2,214
2012-09-02,4.8,13.0,263
2012-09-03,7.2,19.2,13
2012-09-04,7.5,19.2,13
2012-09-05,6.7,15.2,16
2012-09-06,8.6,20.4,14
2012-09-07,7.1,15.7,23
2012-09-08,9.8,19.7,197
2012-09-09,11.4,25.3,204
2012-09-10,11.8,26.2,215
2012-09-11,8.3,21.0,15
2012-09-12,9.9,22.4,13
2012-09-13,6.0,14.3,28
2012-09-14,5.0,14.1,27
2012-09-15,4.5,13.0,0
2012-09-16,7.4,18.3,18
2012-09-17,6.5,15.2,29
2012-09-18,4.2,8.3,39
2012-09-19,6.0,16.3,354
2012-09-20,7.6,12.8,228
2012-09-21,6.2,15.2,206
2012-09-22,4.7,8.7,203
2012-09-23,4.3,13.2,31
2012-09-24,4.1,10.3,6
2012-09-25,4.2,11.2,1
2012-09-26,5.2,13.4,14
2012-09-27,6.1,15.7,15
2012-09-28,4.4,8.7,124
2012-09-29,6.8,13.9,358
2012-09-30,6.3,16.8,17
2012-10-01,4.7,11.0,19
2012-10-02,9.0,23.7,11
2012-10-03,10.5,25.5,14
2012-10-04,9.6,25.1,22
2012-10-05,8.3,18.1,34
2012-10-06,7.4,16.3,39
2012-10-07,5.4,13.0,55
2012-10-08,6.0,12.1,178
2012-10-09,5.8,12.8,205
2012-10-10,4.0,10.1,291
2012-10-11,3.4,10.7,24
2012-10-12,10.6,20.6,193
2012-10-13,12.9,29.1,192
2012-10-14,13.8,33.1,195
2012-10-15,16.2,42.5,194
2012-10-16,15.2,33.1,215
2012-10-17,6.2,10.7,139
2012-10-18,11.2,24.8,177
2012-10-19,14.0,30.4,205
2012-10-20,13.7,28.9,201
2012-10-21,8.3,18.8,179
2012-10-22,6.9,17.0,40
2012-10-23,9.4,23.3,182
2012-10-24,3.9,16.8,140
2012-10-25,4.3,11.0,137
2012-10-26,12.4,24.6,143
2012-10-27,13.3,29.8,174
2012-10-28,13.0,28.2,200
2012-10-29,15.3,35.8,194
2012-10-30,9.3,22.8,144
2012-10-31,11.0,27.1,146
2012-11-01,7.6,16.3,162
2012-11-02,5.6,13.6,134
2012-11-03,11.6,25.5,186
2012-11-04,10.8,23.5,181
2012-11-05,9.9,21.9,357
2012-11-06,12.8,27.3,194
2012-11-07,11.2,26.6,194
2012-11-08,8.8,20.6,29
2012-11-09,3.7,10.5,60
2012-11-10,4.0,11.0,64
2012-11-11,9.6,28.6,124
2012-11-12,9.0,28.0,164
2012-11-13,6.7,15.0,170
2012-11-14,6.9,14.3,148
2012-11-15,5.1,12.8,51
2012-11-16,7.1,26.6,121
2012-11-17,13.4,30.9,154
2012-11-18,13.9,43.8,165
2012-11-19,21.7,58.8,168
2012-11-20,13.5,36.2,173
2012-11-21,15.8,38.5,191
2012-11-22,8.1,18.3,130
2012-11-23,10.5,23.3,175
2012-11-24,9.2,20.1,190
2012-11-25,8.5,16.1,32
2012-11-26,6.7,14.3,42
2012-11-27,5.4,13.2,92
2012-11-28,7.9,19.7,94
2012-11-29,9.9,24.4,129
2012-11-30,14.3,36.5,146
2012-12-01,16.2,35.3,177
2012-12-02,16.2,34.7,189
2012-12-03,15.3,38.9,177
2012-12-04,15.4,35.3,186
2012-12-05,13.8,30.9,199
2012-12-06,12.8,27.3,200
2012-12-07,14.3,29.8,204
2012-12-08,7.7,18.6,173
2012-12-09,5.9,12.8,143
2012-12-10,8.4,16.3,181
2012-12-11,11.9,30.9,186
2012-12-12,9.0,17.7,193
2012-12-13,6.9,16.1,168
2012-12-14,7.0,14.1,174
2012-12-15,12.6,30.6,163
2012-12-16,15.6,36.7,166
2012-12-17,18.2,41.4,204
2012-12-18,12.0,25.9,189
2012-12-19,15.7,49.0,160
2012-12-20,11.8,29.5,178
2012-12-21,6.1,21.7,102
2012-12-22,12.3,30.0,151
2012-12-23,7.3,23.0,167
2012-12-24,6.8,13.9,179
2012-12-25,10.4,24.2,104
2012-12-26,12.1,25.3,157
2012-12-27,11.1,23.7,189
2012-12-28,5.9,11.2,135
2012-12-29,5.1,11.6,148
2012-12-30,3.3,8.7,44
2012-12-31,5.2,10.7,55
2013-01-01,5.8,12.5,53
2013-01-02,6.7,15.0,90
2013-01-03,8.2,25.1,105
2013-01-04,7.8,18.1,157
2013-01-05,6.7,18.8,124
2013-01-06,9.5,19.7,185
2013-01-07,16.1,33.8,194
2013-01-08,19.9,44.1,187
2013-01-09,18.5,40.5,202
2013-01-10,8.1,16.6,217
2013-01-11,4.7,12.8,50
2013-01-12,4.7,12.3,57
2013-01-13,3.2,8.3,145
2013-01-14,5.0,11.6,175
2013-01-15,3.4,8.1,17
2013-01-16,3.5,9.6,10
2013-01-17,2.8,9.6,41
2013-01-18,4.9,9.2,41
2013-01-19,5.6,10.7,26
2013-01-20,6.0,11.2,44
2013-01-21,5.2,12.1,109
2013-01-22,6.2,14.3,107
2013-01-23,11.2,21.3,158
2013-01-24,10.1,20.4,171
2013-01-25,7.0,17.7,175
2013-01-26,11.4,23.7,181
2013-01-27,10.5,22.4,188
2013-01-28,10.6,21.3,199
2013-01-29,12.5,24.2,199
2013-01-30,11.2,23.9,192
2013-01-31,9.0,20.1,187
2013-02-01,7.2,12.1,10
2013-02-02,5.6,11.6,53
2013-02-03,8.2,15.2,176
2013-02-04,7.7,16.3,192
2013-02-05,13.4,28.9,190
2013-02-06,12.3,26.2,177
2013-02-07,13.1,25.1,188
2013-02-08,4.6,10.5,20
2013-02-09,3.7,6.5,130
2013-02-10,4.7,8.5,347
2013-02-11,5.9,13.0,177
2013-02-12,13.7,27.7,194
2013-02-13,13.7,28.6,205
2013-02-14,6.8,13.6,163
2013-02-15,6.3,13.2,19
2013-02-16,12.9,27.3,199
2013-02-17,8.7,19.2,184
2013-02-18,7.2,16.6,174
2013-02-19,8.1,18.1,4
2013-02-20,9.7,20.6,171
2013-02-21,14.9,30.0,196
2013-02-22,18.6,40.3,197
2013-02-23,12.3,26.8,197
2013-02-24,13.0,23.9,183
2013-02-25,17.1,35.6,204
2013-02-26,9.3,20.1,183
2013-02-27,8.9,18.3,178
2013-02-28,11.5,24.6,155
2013-03-01,13.5,28.9,195
2013-03-02,12.3,27.5,205
2013-03-03,7.0,17.7,174
2013-03-04,6.5,17.0,44
2013-03-05,6.3,14.8,46
2013-03-06,7.2,15.7,5
2013-03-07,7.8,17.0,193
2013-03-08,5.8,15.0,17
2013-03-09,5.4,12.1,169
2013-03-10,5.5,14.1,175
2013-03-11,7.4,12.8,147
2013-03-12,12.8,26.8,196
2013-03-13,12.5,26.2,196
2013-03-14,9.1,23.7,194
2013-03-15,9.3,20.1,204
2013-03-16,14.5,33.8,207
2013-03-17,12.0,25.9,212
2013-03-18,14.3,30.0,207
2013-03-19,10.6,34.4,89
2013-03-20,17.9,43.6,195
2013-03-21,12.3,27.1,214
2013-03-22,5.8,15.2,181
2013-03-23,4.9,10.3,131
2013-03-24,4.7,9.8,44
2013-03-25,5.7,13.0,45
2013-03-26,4.3,10.7,16
2013-03-27,4.7,10.7,22
2013-03-28,4.2,11.4,128
2013-03-29,5.1,12.8,41
2013-03-30,8.8,20.6,15
2013-03-31,5.4,14.1,19
2013-04-01,7.9,19.9,195
2013-04-02,7.9,17.7,202
2013-04-03,4.2,9.8,342
2013-04-04,13.3,32.9,156
2013-04-05,15.1,37.6,196
2013-04-06,15.0,36.2,191
2013-04-07,11.2,24.8,230
2013-04-08,8.0,17.4,193
2013-04-09,6.0,12.5,184
2013-04-10,16.5,36.7,207
2013-04-11,8.1,13.9,198
2013-04-12,14.3,29.3,198
2013-04-13,14.6,32.4,210
2013-04-14,6.7,14.1,190
2013-04-15,5.9,17.7,23
2013-04-16,5.4,17.7,45
2013-04-17,6.7,16.3,196
2013-04-18,11.2,22.1,193
2013-04-19,12.5,25.3,204
2013-04-20,11.0,21.9,209
2013-04-21,8.4,15.7,214
2013-04-22,8.9,22.1,10
2013-04-23,7.0,17.9,31
2013-04-24,4.9,13.0,24
2013-04-25,3.6,10.1,102
2013-04-26,6.7,16.1,201
2013-04-27,12.2,24.8,202
2013-04-28,11.7,27.5,214
2013-04-29,14.4,30.2,229
2013-04-30,6.0,14.1,168
2013-05-01,6.5,15.7,12
2013-05-02,9.1,20.1,6
2013-05-03,8.4,20.6,14
2013-05-04,11.2,25.1,14
2013-05-05,9.3,20.6,22
2013-05-06,4.5,10.3,106
2013-05-07,7.8,19.0,209
2013-05-08,8.0,13.9,218
2013-05-09,4.1,12.3,336
2013-05-10,3.1,10.5,248
2013-05-11,6.3,13.9,200
2013-05-12,8.3,17.7,197
2013-05-13,15.6,38.7,207
2013-05-14,7.7,19.0,190
2013-05-15,7.3,17.7,196
2013-05-16,7.4,14.1,176
2013-05-17,8.2,19.7,197
2013-05-18,7.9,17.4,198
2013-05-19,4.8,14.3,319
2013-05-20,4.3,15.7,241
2013-05-21,10.4,21.3,211
2013-05-22,10.1,22.6,197
2013-05-23,8.4,25.5,195
2013-05-24,8.1,19.0,200
2013-05-25,6.4,16.1,206
2013-05-26,7.1,19.5,199
2013-05-27,8.6,19.2,135
2013-05-28,10.6,25.7,203
2013-05-29,10.3,21.5,216
2013-05-30,10.4,24.4,204
2013-05-31,6.5,14.5,198
2013-06-01,5.9,15.0,346
2013-06-02,4.8,13.9,354
2013-06-03,5.4,12.8,220
2013-06-04,5.8,14.5,8
2013-06-05,6.0,16.1,2
2013-06-06,3.4,10.5,324
2013-06-07,9.9,22.6,211
2013-06-08,6.1,17.0,290
2013-06-09,5.2,15.9,329
2013-06-10,6.5,13.0,276
2013-06-11,10.5,24.6,206
2013-06-12,9.2,22.8,206
2013-06-13,6.6,15.4,226
2013-06-14,9.0,20.8,200
2013-06-15,6.5,17.2,6
2013-06-16,7.4,18.6,206
2013-06-17,8.4,17.2,207
2013-06-18,8.9,22.1,207
2013-06-19,7.7,17.2,215
2013-06-20,11.5,26.4,207
2013-06-21,5.4,11.9,206
2013-06-22,4.5,11.9,163
2013-06-23,4.1,12.3,22
2013-06-24,12.3,25.1,197
2013-06-25,8.0,22.8,178
2013-06-26,8.6,24.6,177
2013-06-27,4.3,7.6,96
2013-06-28,4.4,11.6,332
2013-06-29,5.6,14.1,245
2013-06-30,5.9,14.8,7
2013-07-01,6.0,11.9,237
2013-07-02,5.7,15.7,279
2013-07-03,3.6,11.6,295
2013-07-04,6.2,14.5,216
2013-07-05,4.7,12.1,233
2013-07-06,5.2,13.6,331
2013-07-07,5.2,14.3,218
2013-07-08,6.8,15.2,228
2013-07-09,5.8,13.2,9
2013-07-10,6.9,18.1,227
2013-07-11,7.1,18.6,299
2013-07-12,5.8,13.9,318
2013-07-13,7.3,21.0,0
2013-07-14,6.1,16.6,357
2013-07-15,10.4,25.3,5
2013-07-16,7.8,19.9,10
2013-07-17,10.2,23.3,208
2013-07-18,4.5,12.8,314
2013-07-19,4.3,14.1,322
2013-07-20,4.0,11.0,236
2013-07-21,5.1,12.1,228
2013-07-22,7.0,13.6,239
2013-07-23,5.8,15.4,359
2013-07-24,4.3,12.3,309
2013-07-25,4.7,15.2,335
2013-07-26,4.3,12.5,311
2013-07-27,5.2,13.9,232
2013-07-28,7.7,17.4,212
2013-07-29,6.4,14.1,221
2013-07-30,7.0,16.1,207
2013-07-31,6.0,10.7,228
2013-08-01,10.2,18.6,208
2013-08-02,9.6,21.0,204
2013-08-03,4.8,13.2,344
2013-08-04,5.9,14.5,6
2013-08-05,4.6,11.9,320
2013-08-06,3.6,11.0,276
2013-08-07,4.9,13.9,246
2013-08-08,6.4,13.6,259
2013-08-09,7.5,13.4,298
2013-08-10,8.0,17.2,207
2013-08-11,7.3,17.2,209
2013-08-12,4.5,11.9,216
2013-08-13,4.5,10.7,237
2013-08-14,8.8,21.3,213
2013-08-15,3.1,11.2,208
2013-08-16,5.6,14.1,221
2013-08-17,8.7,19.5,206
2013-08-18,7.5,18.8,217
2013-08-19,5.4,13.4,260
2013-08-20,7.9,20.6,359
2013-08-21,8.8,21.7,12
2013-08-22,6.9,14.1,4
2013-08-23,11.4,24.8,210
2013-08-24,6.7,14.5,204
2013-08-25,5.4,14.3,171
2013-08-26,8.3,28.6,192
2013-08-27,5.1,12.5,264
2013-08-28,4.2,12.3,223
2013-08-29,9.2,25.9,173
2013-08-30,10.8,22.8,198
2013-08-31,6.2,15.7,12
2013-09-01,6.4,16.1,208
2013-09-02,6.3,14.3,209
2013-09-03,4.0,11.6,357
2013-09-04,6.5,15.9,17
2013-09-05,6.7,18.1,21
2013-09-06,6.7,20.1,193
2013-09-07,4.7,12.1,345
2013-09-08,3.4,10.1,28
2013-09-09,5.2,14.3,11
2013-09-10,7.9,19.0,13
2013-09-11,5.2,11.6,30
2013-09-12,4.7,11.0,207
2013-09-13,5.5,12.3,217
2013-09-14,5.0,12.5,359
2013-09-15,9.7,20.6,202
2013-09-16,10.5,23.3,198
2013-09-17,6.3,9.8,180
2013-09-18,6.5,15.4,175
2013-09-19,5.2,11.0,88
2013-09-20,8.2,19.9,186
2013-09-21,7.9,17.2,196
2013-09-22,15.9,40.7,185
2013-09-23,13.6,26.8,195
2013-09-24,7.0,19.0,188
2013-09-25,7.7,18.8,3
2013-09-26,5.3,12.1,165
2013-09-27,12.0,28.6,179
2013-09-28,21.0,61.3,180
2013-09-29,17.9,52.3,180
2013-09-30,16.2,37.4,195
2013-10-01,12.0,26.8,188
2013-10-02,10.5,21.5,182
2013-10-03,3.7,9.6,22
2013-10-04,3.5,10.1,86
2013-10-05,4.8,12.5,40
2013-10-06,8.6,18.1,175
2013-10-07,13.0,28.0,203
2013-10-08,11.0,23.5,220
2013-10-09,4.1,9.8,65
2013-10-10,5.5,12.5,161
2013-10-11,4.6,11.4,163
2013-10-12,5.7,15.4,355
2013-10-13,4.8,13.9,20
2013-10-14,5.8,15.2,27
2013-10-15,4.5,9.8,45
2013-10-16,5.7,14.8,14
2013-10-17,5.4,14.5,25
2013-10-18,5.7,13.6,32
2013-10-19,4.7,11.0,24
2013-10-20,5.0,11.2,26
2013-10-21,6.1,12.5,25
2013-10-22,6.0,12.1,32
2013-10-23,5.5,9.6,54
2013-10-24,4.5,9.4,110
2013-10-25,4.3,9.8,231
2013-10-26,6.1,16.8,9
2013-10-27,12.3,26.4,27
2013-10-28,12.5,24.6,11
2013-10-29,4.9,10.7,135
2013-10-30,7.7,18.3,178
2013-10-31,8.1,17.9,181
2013-11-01,5.3,11.2,164
2013-11-02,22.5,54.1,200
2013-11-03,9.1,20.6,193
2013-11-04,4.3,10.3,114
2013-11-05,12.2,25.3,181
2013-11-06,5.4,13.6,99
2013-11-07,16.0,38.3,179
2013-11-08,13.0,27.3,196
2013-11-09,4.9,10.7,71
2013-11-10,6.7,14.5,18
2013-11-11,7.4,14.8,62
2013-11-12,8.5,16.6,169
2013-11-13,10.1,20.6,194
2013-11-14,4.0,10.5,178
2013-11-15,17.2,36.7,194
2013-11-16,13.5,29.3,209
2013-11-17,12.9,27.1,196
2013-11-18,17.0,36.9,179
2013-11-19,16.5,39.1,211
2013-11-20,7.6,18.8,26
2013-11-21,7.1,15.4,26
2013-11-22,7.4,14.3,44
2013-11-23,5.8,13.2,68
2013-11-24,5.4,12.8,87
2013-11-25,5.5,11.6,124
2013-11-26,5.0,12.5,126
2013-11-27,5.2,12.5,88
2013-11-28,5.2,12.3,133
2013-11-29,6.1,14.1,170
2013-11-30,10.0,21.5,183
2013-12-01,17.1,37.6,212
2013-12-02,13.8,31.5,215
2013-12-03,9.0,20.1,10
2013-12-04,3.5,10.3,44
2013-12-05,6.1,13.0,121
2013-12-06,10.1,23.9,58
2013-12-07,8.9,17.4,30
2013-12-08,4.7,11.6,170
2013-12-09,5.6,13.6,173
2013-12-10,6.2,13.6,166
2013-12-11,5.1,9.6,120
2013-12-12,7.6,16.1,158
2013-12-13,7.5,16.1,182
2013-12-14,9.0,19.2,172
2013-12-15,10.1,21.0,191
2013-12-16,5.0,10.3,157
2013-12-17,9.2,19.2,188
2013-12-18,8.4,17.9,198
2013-12-19,7.2,11.6,28
2013-12-20,13.3,28.2,183
2013-12-21,7.2,16.3,158
2013-12-22,9.8,19.5,183
2013-12-23,15.4,31.5,202
2013-12-24,6.4,13.4,169
2013-12-25,3.0,8.9,21
2013-12-26,3.7,7.8,148
2013-12-27,12.1,26.2,174
2013-12-28,5.2,10.5,176
2013-12-29,3.0,8.7,164
2013-12-30,7.4,18.8,167
2013-12-31,7.6,16.3,187
2014-01-01,4.8,9.2,30
2014-01-02,12.4,27.7,192
2014-01-03,9.9,23.0,180
2014-01-04,5.3,10.5,41
2014-01-05,5.9,13.6,35
2014-01-06,5.9,14.8,107
2014-01-07,6.7,18.3,157
2014-01-08,13.8,37.6,183
2014-01-09,15.9,33.1,194
2014-01-10,17.6,36.2,198
2014-01-11,22.7,53.5,200
2014-01-12,15.8,31.5,204
2014-01-13,16.6,34.7,206
2014-01-14,7.9,16.1,187
2014-01-15,6.0,11.2,26
2014-01-16,5.8,10.7,23
2014-01-17,5.9,12.8,41
2014-01-18,5.7,14.1,135
2014-01-19,5.0,8.9,19
2014-01-20,5.6,12.8,55
2014-01-21,8.6,16.6,139
2014-01-22,7.2,14.1,54
2014-01-23,7.3,15.9,39
2014-01-24,6.3,13.2,71
2014-01-25,6.4,12.8,116
2014-01-26,5.2,9.4,42
2014-01-27,5.8,13.4,112
2014-01-28,5.4,12.3,108
2014-01-29,9.7,25.3,176
2014-01-30,13.6,27.5,200
2014-01-31,7.7,16.6,189
2014-02-01,3.7,9.6,77
2014-02-02,6.4,13.9,20
2014-02-03,7.7,18.1,358
2014-02-04,8.4,19.9,54
2014-02-05,10.5,23.5,82
2014-02-06,9.5,24.2,75
2014-02-07,9.4,19.9,30
2014-02-08,9.0,19.5,58
2014-02-09,5.3,13.4,86
2014-02-10,14.1,32.9,172
2014-02-11,13.0,26.6,178
2014-02-12,22.0,49.2,201
2014-02-13,16.7,34.2,206
2014-02-14,16.2,37.6,187
2014-02-15,17.7,53.5,138
2014-02-16,19.8,45.4,194
2014-02-17,13.6,32.2,198
2014-02-18,16.6,46.3,192
2014-02-19,12.5,27.3,204
2014-02-20,15.3,31.8,204
2014-02-21,11.3,23.3,240
2014-02-22,8.1,18.1,181
2014-02-23,9.2,19.0,177
2014-02-24,6.1,18.3,31
2014-02-25,8.1,20.6,38
2014-02-26,5.4,13.9,65
2014-02-27,5.8,11.9,81
2014-02-28,10.5,21.5,21
2014-03-01,8.7,22.1,84
2014-03-02,12.9,37.1,138
2014-03-03,13.4,33.8,193
2014-03-04,11.2,24.8,187
2014-03-05,12.5,31.3,154
2014-03-06,16.9,43.8,188
2014-03-07,12.4,26.8,193
2014-03-08,14.7,33.3,151
2014-03-09,13.8,30.0,202
2014-03-10,5.1,18.1,221
2014-03-11,4.9,10.3,84
2014-03-12,4.5,10.7,36
2014-03-13,6.7,14.5,188
2014-03-14,14.0,32.2,207
2014-03-15,10.8,27.1,184
2014-03-16,11.5,25.1,214
2014-03-17,6.5,17.9,191
2014-03-18,6.1,13.4,156
2014-03-19,14.0,28.9,200
2014-03-20,7.0,15.4,185
2014-03-21,7.9,18.6,6
2014-03-22,5.0,10.5,54
2014-03-23,5.4,12.8,2
2014-03-24,5.1,11.9,57
2014-03-25,15.1,37.6,172
2014-03-26,10.6,25.1,168
2014-03-27,9.1,22.8,187
2014-03-28,11.8,28.2,153
2014-03-29,13.1,32.9,187
2014-03-30,11.5,24.6,198
2014-03-31,7.4,15.9,34
2014-04-01,5.5,12.5,207
2014-04-02,8.6,20.8,192
2014-04-03,11.2,24.8,183
2014-04-04,10.2,22.4,200
2014-04-05,11.8,25.1,181
2014-04-06,8.7,19.0,185
2014-04-07,7.7,17.9,199
2014-04-08,10.7,19.7,203
2014-04-09,4.8,12.3,23
2014-04-10,6.3,13.9,5
2014-04-11,6.2,13.4,25
2014-04-12,8.8,19.0,8
2014-04-13,7.2,17.0,23
2014-04-14,7.1,15.9,183
2014-04-15,8.6,22.1,205
2014-04-16,10.6,21.7,183
2014-04-17,12.7,30.4,189
2014-04-18,11.3,24.4,203
2014-04-19,14.3,30.0,184
2014-04-20,11.2,23.9,180
2014-04-21,5.2,14.1,235
2014-04-22,10.4,27.1,209
2014-04-23,10.7,23.7,170
2014-04-24,14.7,38.0,193
2014-04-25,6.9,15.4,215
2014-04-26,9.3,23.7,194
2014-04-27,13.6,29.5,200
2014-04-28,8.0,17.4,187
2014-04-29,5.7,13.4,57
2014-04-30,8.2,15.4,31
2014-05-01,7.0,13.6,76
2014-05-02,10.0,23.9,206
2014-05-03,10.9,30.2,186
2014-05-04,13.2,33.1,181
2014-05-05,8.6,20.6,201
2014-05-06,5.0,13.6,215
2014-05-07,5.2,12.1,210
2014-05-08,12.4,26.4,187
2014-05-09,13.6,28.0,206
2014-05-10,6.5,14.3,223
2014-05-11,4.6,13.2,337
2014-05-12,5.5,13.0,29
2014-05-13,7.3,16.8,13
2014-05-14,7.5,17.4,14
2014-05-15,11.5,21.5,242
2014-05-16,10.3,23.5,209
