latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.572933,-120.53055,325.0,-25200,America/Los_Angeles,PDT

time,wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°)
2011-12-09,4.5,10.7,49
2011-12-10,5.0,11.0,46
2011-12-11,4.0,7.8,47
2011-12-12,4.6,9.4,359
2011-12-13,4.6,8.9,52
2011-12-14,4.5,10.7,47
2011-12-15,5.7,10.3,59
2011-12-16,6.1,10.5,50
2011-12-17,5.3,10.7,42
2011-12-18,5.4,13.0,359
2011-12-19,5.8,9.6,44
2011-12-20,9.0,18.3,319
2011-12-21,8.8,21.9,310
2011-12-22,5.3,11.4,44
2011-12-23,5.4,10.7,44
2011-12-24,4.7,10.5,39
2011-12-25,12.3,29.1,170
2011-12-26,4.5,10.5,103
2011-12-27,8.6,20.6,154
2011-12-28,13.0,37.6,214
2011-12-29,13.1,33.6,223
2011-12-30,11.0,23.9,235
2011-12-31,8.1,21.0,263
2012-01-01,5.4,12.8,5
2012-01-02,5.4,13.6,53
2012-01-03,5.1,11.0,57
2012-01-04,11.2,28.0,150
2012-01-05,9.6,26.6,208
2012-01-06,5.9,11.2,308
2012-01-07,4.9,9.4,51
2012-01-08,5.6,8.9,45
2012-01-09,4.8,10.1,40
2012-01-10,6.8,14.1,346
2012-01-11,4.4,11.0,23
2012-01-12,4.2,8.5,43
2012-01-13,5.2,11.0,50
2012-01-14,15.6,33.6,231
2012-01-15,5.4,14.1,191
2012-01-16,10.9,24.4,227
2012-01-17,13.4,36.7,197
2012-01-18,7.1,15.0,52
2012-01-19,6.3,13.2,39
2012-01-20,5.7,9.8,34
2012-01-21,10.1,21.3,198
2012-01-22,6.7,13.6,78
2012-01-23,6.0,10.3,1
2012-01-24,12.3,26.2,79
2012-01-25,19.8,42.1,223
2012-01-26,10.3,22.4,236
2012-01-27,7.0,13.6,354
2012-01-28,3.9,9.4,30
2012-01-29,7.9,19.2,171
2012-01-30,8.4,19.5,233
2012-01-31,4.1,7.6,355
2012-02-01,12.5,28.4,294
2012-02-02,5.4,11.9,6
2012-02-03,7.4,17.2,0
2012-02-04,5.6,13.9,359
2012-02-05,4.9,11.0,13
2012-02-06,8.1,20.4,5
2012-02-07,7.6,17.9,358
2012-02-08,4.7,11.4,53
2012-02-09,4.0,8.9,37
2012-02-10,4.2,10.5,24
2012-02-11,4.6,12.1,337
2012-02-12,4.6,9.4,6
2012-02-13,5.5,11.9,306
2012-02-14,5.6,14.5,307
2012-02-15,5.8,8.9,2
2012-02-16,5.8,11.4,60
2012-02-17,5.0,9.8,48
2012-02-18,15.4,33.8,209
2012-02-19,6.7,15.4,240
2012-02-20,4.1,9.8,82
2012-02-21,17.2,31.8,250
2012-02-22,20.4,45.6,261
2012-02-23,10.7,24.2,280
2012-02-24,10.3,25.1,149
2012-02-25,14.6,33.3,244
2012-02-26,6.2,16.6,196
2012-02-27,5.8,14.3,6
